Id,Label,timeset,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,number hashtags,tweet number,retweet number,modularity_class,pageranks,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,indegree,outdegree,Degree,Authority,Hub,weighted indegree,weighted outdegree,Weighted Degree
76782,76782,,hateful,6949,31616,1287,1297,299,54,127,69,9,0.001321,5,0.350457,0.387568,406.961298,12,10,22,0.053411,0.036307,12,10,22
76786,76786,,other,3429,2285,201,263,191,65,107,93,5,0,1,1,1,0,0,1,1,0,0,0,1,1
76794,76794,,normal,3833,269,781,1606,13,116,80,120,18,0,1,1,1,0,0,1,1,0,0.000773,0,1,1
76830,76830,,normal,97210,34126,33904,54841,230,19,63,137,0,0,1,1,1,0,0,1,1,0,0.000028,0,1,1
76832,76832,,other,551,1592,637,928,9,246,23,176,0,0,7,0.233157,0.250186,0,0,3,3,0,0,0,3,3
76852,76852,,other,2613,751762,1293,1378,550,1,123,10,4,0,1,1,1,0,0,1,1,0,0,0,1,1
76858,76858,,normal,18514,26480,2224,10394,235,25,61,139,2,0,6,0.27673,0.288474,0,0,1,1,0,0.000963,0,1,1
76876,76876,,other,32356,11812,11431,50061,61,120,59,141,18,0,7,0.217877,0.237622,0,0,4,4,0,0,0,4,4
76884,76884,,other,13542,48417,988,1089,1634,322,40,160,8,0,1,1,1,0,0,1,1,0,0,0,1,1
76887,76887,,other,28384,34327,256,87,421,58,194,6,18,0,1,1,1,0,0,1,1,0,0,0,1,1
76897,76897,,other,10646,1024,538,16043,38,3,178,22,4,0,1,1,1,0,0,1,1,0,0,0,1,1
76911,76911,,other,2819,2674,40,0,13,4,197,3,3,0,1,1,1,0,0,1,1,0,0,0,1,1
76933,76933,,hateful,3653,323,277,7624,13,42,104,94,0,0.002587,0,0,0,0,3,0,3,0.013993,0,3,0,3
76938,76938,,other,42465,374441,1,0,1887,0,200,0,9,0,7,0.2033,0.214185,0,0,1,1,0,0,0,1,1
76949,76949,,other,67255,116466,73062,0,1075,41,119,81,0,0,6,0.292293,0.325456,0,0,9,9,0,0,0,9,9
76968,76968,,other,49599,903,339,24625,12,132,59,141,20,0,1,1,1,0,0,1,1,0,0,0,1,1
76988,76988,,other,1772,184555,214,14,2166,60,185,15,18,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
76990,76990,,other,55120,62052,962,9610,1888,60,132,68,8,0,1,1,1,0,0,1,1,0,0,0,1,1
77031,77031,,normal,382,1739,1748,5040,59,46,167,33,0,0,5,0.320755,0.390196,0,0,1,1,0,0.000619,0,1,1
77054,77054,,other,15111,442940,178,882,3927,42,150,50,20,0,1,1,1,0,0,3,3,0,0,0,3,3
77076,77076,,other,296,110469,0,149,459,0,191,8,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77077,77077,,other,8711,25108,1827,4352,631,245,103,97,8,0,1,1,1,0,0,1,1,0,0,0,1,1
77089,77089,,other,14055,2122,4509,10840,33,17,115,77,7,0,6,0.24025,0.253734,0,0,2,2,0,0,0,2,2
77094,77094,,normal,11257,1552,630,31197,14,4,174,21,9,0,6,0.333333,0.382686,0,0,16,16,0,0.030634,0,16,16
77106,77106,,hateful,26732,40816,1871,15211,291,4,126,74,9,0.002416,5,0.567468,0.679262,12604.364532,15,126,141,0.086319,0.353426,15,126,141
77109,77109,,other,5495,704331,1514,28,5940,34,174,26,20,0,1,1,1,0,0,1,1,0,0,0,1,1
77119,77119,,other,83294,5432795,608,135,15051,40,173,27,4,0,8,0.200882,0.232598,0,0,12,12,0,0,0,12,12
77120,77120,,other,3837,219877,559,107,3407,96,195,5,8,0,1,1,1,0,0,1,1,0,0,0,1,1
77163,77163,,other,44375,47620,38095,31517,163,687,144,56,18,0,8,0.205298,0.218161,0,0,3,3,0,0,0,3,3
77183,77183,,other,23173,1795,1359,25250,25,1,13,187,12,0,1,1,1,0,0,1,1,0,0,0,1,1
77221,77221,,other,19085,10312,10206,17961,2,30,69,131,0,0,1,1,1,0,0,4,4,0,0,0,4,4
77235,77235,,other,54460,1386,1311,189,52,50,146,54,18,0,1,1,1,0,0,1,1,0,0,0,1,1
77237,77237,,other,49230,3643,1698,75224,215,0,50,150,5,0,1,1,1,0,0,2,2,0,0,0,2,2
77260,77260,,other,357373,11394,289,847,300,9,168,31,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77266,77266,,hateful,62844,5256,4889,35851,7,112,47,153,18,0.00368,1,1,1,0,1,1,2,0,0.000024,1,1,2
77304,77304,,other,25865,1435930,1021,0,966,39,166,34,11,0,1,1,1,0,0,1,1,0,0,0,1,1
77331,77331,,other,198777,2860,952,16810,99,15,139,60,10,0,1,1,1,0,0,3,3,0,0,0,3,3
77332,77332,,other,94364,15470,475,76377,171,70,85,115,11,0,1,1,1,0,0,2,2,0,0,0,2,2
77362,77362,,other,230719,15826,16291,7809,368,162,7,193,18,0,1,1,1,0,0,2,2,0,0,0,2,2
77420,77420,,other,25459,709,152,22028,24,1,140,60,7,0,8,0.222302,0.234524,0,0,2,2,0,0,0,2,2
77428,77428,,hateful,8997,1449,722,54908,64,35,78,120,7,0.002755,8,0.203177,0.215205,61.231874,18,2,20,0.081793,0.006828,18,2,20
77430,77430,,other,16801,130086,152,1611,614,6,152,45,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77435,77435,,other,21015,296310,411,4151,3988,50,168,32,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77452,77452,,other,46115,903,1110,6501,33,12,101,98,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77472,77472,,hateful,19,10,21,47,0,5,13,6,9,0.000589,0,0,0,0,2,0,2,0.017208,0,2,0,2
77478,77478,,other,197,89874,0,2973,547,1,173,22,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77496,77496,,other,91475,41601,3215,29103,567,4,188,12,5,0,1,1,1,0,0,3,3,0,0,0,3,3
77524,77524,,hateful,42654,4861,3260,36336,13,64,29,170,18,0.003694,1,1,1,1,2,1,3,0.000614,0,2,1,3
77530,77530,,other,15720,25345,743,2527,701,49,197,3,18,0,1,1,1,0,0,1,1,0,0,0,1,1
77561,77561,,other,12243,528590,503,11534,2956,251,51,149,8,0,1,1,1,0,0,2,2,0,0,0,2,2
77588,77588,,other,448,160,583,1011,0,42,105,89,9,0,6,0.30137,0.344426,0,0,11,11,0,0,0,11,11
77594,77594,,hateful,86,325,121,66788,5,1,60,18,7,0.000607,6,0.329046,0.366884,94.524649,1,9,10,0.002055,0.021697,1,9,10
77598,77598,,other,42369,9968,982,9919,139,14,177,23,0,0,6,0.260274,0.319298,0,0,1,1,0,0,0,1,1
77599,77599,,hateful,6124,6992,495,4450,46,15,71,129,9,0.003964,5,0.503279,0.599403,6107.329317,17,85,102,0.104839,0.257772,17,85,102
77622,77622,,hateful,5256,198,198,257,3,29,127,72,7,0.000807,6,0.277828,0.295603,66.84419,1,1,2,0.001738,0.001798,1,1,2
77633,77633,,other,28303,2077,829,2462,21,95,16,184,11,0,1,1,1,0,0,1,1,0,0,0,1,1
77645,77645,,normal,81100,1516,386,51517,52,9,177,23,5,0,1,1,1,0,0,1,1,0,0,0,1,1
77652,77652,,normal,634,4611,203,5877,28,90,36,164,11,0,1,1,1,0,0,2,2,0,0.000022,0,2,2
77671,77671,,other,11413,167090,105054,57381,1978,37,121,79,0,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
77672,77672,,other,1772,712634,146,1618,4905,126,173,27,7,0,7,0.232102,0.251732,0,0,3,3,0,0,0,3,3
77689,77689,,normal,17759,2137,3623,9978,11,35,180,20,18,0,1,1,1,0,0,3,3,0,0.005171,0,3,3
77692,77692,,hateful,38588,2359,1711,37265,17,34,27,173,9,0.005832,5,0.442363,0.504126,6782.256772,23,38,61,0.103083,0.103942,23,38,61
77700,77700,,other,233,1440,1211,193,3,8,94,105,5,0,1,1,1,0,0,1,1,0,0,0,1,1
77716,77716,,other,180,50378,21663,5106,231,2,177,0,4,0,1,1,1,0,0,1,1,0,0,0,1,1
77721,77721,,other,10805,40569,83,183,921,191,200,0,18,0,9,0.184542,0.198428,0,0,2,2,0,0,0,2,2
77733,77733,,hateful,2339,1117,216,1399,17,7,198,2,9,0.00054,7,0.242329,0.258465,0,0,1,1,0,0.00342,0,1,1
77739,77739,,hateful,5005,687,1122,6565,2,106,97,103,18,0.000693,0,0,0,0,1,0,1,0.000061,0,1,0,1
77749,77749,,other,5778,9029,721,13242,58,1,160,40,5,0,7,0.243902,0.262965,0,0,4,4,0,0,0,4,4
77765,77765,,other,4578,3339,323,129,28,39,194,6,9,0,6,0.260135,0.272348,0,0,1,1,0,0,0,1,1
77808,77808,,other,127919,20906,744,15169,445,1,130,70,8,0,1,1,1,0,0,1,1,0,0,0,1,1
77811,77811,,other,396,1216,487,209,62,111,83,117,5,0,1,1,1,0,0,1,1,0,0,0,1,1
77852,77852,,other,33252,17942,2683,42244,258,72,83,117,18,0,1,1,1,0,0,1,1,0,0,0,1,1
77874,77874,,other,300310,2815112,38,309,7109,184,155,45,11,0,1,1,1,0,0,1,1,0,0,0,1,1
77880,77880,,hateful,26159,10805,227,33675,111,12,113,85,9,0.003848,6,0.327991,0.381705,1753.336618,16,14,30,0.064851,0.040628,16,14,30
77890,77890,,other,232509,23713,982,14283,836,9,162,38,0,0,7,0.215837,0.224165,0,0,1,1,0,0,0,1,1
77923,77923,,hateful,4844,2639,3193,3554,21,192,196,4,14,0.00054,0,0,0,0,0,0,0,0,0,0,0,0
77936,77936,,other,112361,11677,3804,115364,137,154,48,150,8,0,1,1,1,0,0,1,1,0,0,0,1,1
77970,77970,,hateful,275,2355,443,3414,30,12,87,43,9,0.004114,7,0.23947,0.259772,402.663107,8,4,12,0.043803,0.006634,8,4,12
77996,77996,,hateful,5152,15138,331,2484,116,43,101,97,9,0.001581,5,0.505766,0.609338,3081.688161,11,92,103,0.057399,0.279787,11,92,103
78039,78039,,hateful,736,49,64,754,0,42,137,63,18,0.000666,0,0,0,0,2,0,2,0.004218,0,2,0,2
78047,78047,,other,2427,11462,16,0,69,13,196,4,11,0,1,1,1,0,0,1,1,0,0,0,1,1
78056,78056,,normal,15948,5762,6113,20916,28,116,98,100,9,0,5,0.33956,0.382686,0,0,15,15,0,0.029643,0,15,15
78090,78090,,other,320209,37134,4565,3388,184,56,82,118,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78112,78112,,other,1318,198394,285,479,367,53,176,24,11,0,1,1,1,0,0,2,2,0,0,0,2,2
78144,78144,,other,12741,60375,42202,349,192,1,184,16,7,0,6,0.306468,0.326028,0,0,2,2,0,0,0,2,2
78147,78147,,hateful,42335,26557,1297,9078,965,31,154,46,8,0.00054,1,1,1,0,0,1,1,0,0,0,1,1
78195,78195,,other,117267,11433,7897,3742,40,19,93,105,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78196,78196,,other,2723,1754432,1539,1196,3482,74,151,49,9,0,7,0.280766,0.302682,0,0,1,1,0,0,0,1,1
78200,78200,,other,32696,8447,540,15507,253,37,108,92,2,0,6,0.27673,0.288474,0,0,1,1,0,0,0,1,1
78210,78210,,other,343576,3664,1201,6998,113,28,129,71,4,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
78258,78258,,other,110938,10049,866,21959,64,2,183,17,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78274,78274,,other,68122,284590,1370,31700,3150,48,45,155,8,0,1,1,1,0,0,1,1,0,0,0,1,1
78283,78283,,other,42974,118234,19163,4226,2118,16,177,23,18,0,1,1,1,0,0,2,2,0,0,0,2,2
78300,78300,,hateful,66083,21587,16060,34881,280,20,168,31,9,0.00111,5,0.443001,0.538382,1368.474291,3,65,68,0.017679,0.198627,3,65,68
78431,78431,,other,1413,1856,480,2496,23,242,110,90,7,0,10,0.136847,0.143453,0,0,1,1,0,0,0,1,1
78435,78435,,other,24501,70776,4793,15842,1641,6,107,93,8,0,1,1,1,0,0,1,1,0,0,0,1,1
78440,78440,,other,4588,2071,246,13,61,341,90,110,0,0,9,0.181818,0.256672,0,0,1,1,0,0,0,1,1
78489,78489,,other,267952,41354,517,4076,1280,30,147,52,9,0,6,0.334416,0.381284,0,0,15,15,0,0,0,15,15
78495,78495,,other,11632,1557737,485,782,11723,48,120,80,9,0,6,0.268696,0.302859,0,0,9,9,0,0,0,9,9
78522,78522,,other,10696,571169,83119,7912,1683,2,198,2,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78543,78543,,other,3430,4774,1,1,105,0,200,0,7,0,8,0.184542,0.193564,0,0,1,1,0,0,0,1,1
78549,78549,,other,3568,575124,268,11347,254,94,55,145,11,0,1,1,1,0,0,2,2,0,0,0,2,2
78553,78553,,hateful,8840,447,162,1028,3,8,59,137,9,0.002294,6,0.291548,0.316504,285.555868,20,2,22,0.102759,0.004346,20,2,22
78610,78610,,other,70251,11692,10395,505,35,6,192,8,20,0,1,1,1,0,0,1,1,0,0,0,1,1
78619,78619,,other,159584,259750,1526,3478,1236,83,159,41,8,0,1,1,1,0,0,1,1,0,0,0,1,1
78699,78699,,hateful,1126,22048,69,1148,149,74,124,67,9,0.000933,5,0.392583,0.448263,336.082756,10,24,34,0.060479,0.073507,10,24,34
78710,78710,,normal,702,1745,283,4735,14,17,73,113,9,0,6,0.324552,0.346861,0,0,1,1,0,0.00088,0,1,1
78722,78722,,normal,151465,6179,833,17817,260,4,156,44,4,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
78817,78817,,other,6968,1409,469,29503,149,62,98,102,5,0,1,1,1,0,0,1,1,0,0,0,1,1
78829,78829,,other,38621,912,175,39420,9,11,181,19,5,0,1,1,1,0,0,1,1,0,0,0,1,1
78840,78840,,other,979,73379,16117,8537,526,0,185,14,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78894,78894,,other,15605,7593,695,20921,23,42,139,61,11,0,1,1,1,0,0,1,1,0,0,0,1,1
78927,78927,,other,4896,435909,45,1745,1659,44,122,78,18,0,2,0.714286,0.8,0,0,3,3,0,0,0,3,3
78937,78937,,other,40952,1592,2845,1315,93,172,59,141,0,0,1,1,1,0,0,2,2,0,0,0,2,2
78938,78938,,normal,99362,4854,3806,62317,107,119,55,145,18,0,2,0.666667,0.75,0,0,1,1,0,0.000007,0,1,1
78980,78980,,other,298923,2307,333,528,175,4,153,47,4,0,1,1,1,0,0,1,1,0,0,0,1,1
78988,78988,,hateful,2248,2938,372,1918,33,67,183,16,0,0.001869,1,1,1,2,1,2,3,0,0.000131,1,2,3
79010,79010,,other,156914,2329,898,3720,55,9,153,46,5,0,1,1,1,0,0,5,5,0,0,0,5,5
79108,79108,,normal,3485,15570,5669,2,183,75,198,2,9,0,9,0.180857,0.18875,0,0,1,1,0,0.000598,0,1,1
79121,79121,,other,102882,9349,8820,77562,121,202,14,186,18,0,1,1,1,0,0,1,1,0,0,0,1,1
79145,79145,,other,29191,60627,924,32419,215,97,53,146,18,0,7,0.235698,0.24567,0,0,1,1,0,0,0,1,1
79161,79161,,other,16692,27871,535,5846,956,52,127,73,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79162,79162,,other,225866,71007,3268,54903,1459,5,123,77,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79192,79192,,other,20776,17024,13902,8110,99,224,9,191,18,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
79206,79206,,other,8936,139473,7198,9750,1650,163,167,32,9,0,9,0.162705,0.170552,0,0,1,1,0,0,0,1,1
79216,79216,,other,2785,1477006,5964,15995,982,13,165,35,20,0,1,1,1,0,0,1,1,0,0,0,1,1
79244,79244,,normal,17063,77007,16585,1266,778,67,93,107,0,0,1,1,1,0,0,3,3,0,0.00318,0,3,3
79246,79246,,other,45072,14438,796,3187,276,33,156,44,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79254,79254,,normal,1968,1972,114,22107,3,70,188,12,3,0,1,1,1,0,0,1,1,0,0,0,1,1
79262,79262,,other,22446,795,206,33561,18,4,161,38,9,0,7,0.202765,0.212152,0,0,1,1,0,0,0,1,1
79283,79283,,normal,4031,480,478,6055,15,140,81,117,7,0,8,0.186667,0.194848,0,0,1,1,0,0.00034,0,1,1
79298,79298,,other,1315,21,80,512,1,3,150,50,0,0,8,0.2,0.27746,0,0,1,1,0,0,0,1,1
79307,79307,,other,35241,1462,59,36,16,0,200,0,9,0,7,0.254125,0.271568,0,0,1,1,0,0,0,1,1
79348,79348,,other,171417,10813,6121,151352,389,108,83,117,5,0,1,1,1,0,0,2,2,0,0,0,2,2
79364,79364,,other,33426,4862,936,47918,74,8,156,44,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79378,79378,,other,96816,1255,298,97175,43,7,157,43,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79380,79380,,other,90837,22152,966,11055,144,106,115,79,8,0,1,1,1,0,0,1,1,0,0,0,1,1
79386,79386,,other,18453,3509,2893,7775,76,92,105,95,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79396,79396,,other,88897,49966,3779,6869,2022,46,123,77,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79454,79454,,other,151556,27290,6246,128258,44,325,28,172,6,0,1,1,1,0,0,1,1,0,0,0,1,1
79459,79459,,hateful,10516,416,276,5841,8,15,81,115,9,0.002225,0,0,0,0,18,0,18,0.101188,0,18,0,18
79472,79472,,other,138,127,180,164,0,23,128,10,8,0,1,1,1,0,0,1,1,0,0,0,1,1
79480,79480,,other,5724,1594,177,29776,17,0,177,23,9,0,7,0.24025,0.256733,0,0,3,3,0,0,0,3,3
79505,79505,,other,50179,1919,668,35006,36,1,147,53,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79509,79509,,other,142464,6111,1014,2368,149,1,155,42,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79548,79548,,other,35031,11706,7568,64847,184,5,84,116,12,0,1,1,1,0,0,1,1,0,0,0,1,1
79558,79558,,hateful,4162,3097,318,3258,56,13,170,25,9,0.000946,6,0.273619,0.291857,44.495269,6,2,8,0.044226,0.009049,6,2,8
79562,79562,,other,984,89673,5,448,290,0,197,3,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79579,79579,,other,65415,1888,272,666,57,7,143,57,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79588,79588,,other,21880,1520,1182,24787,29,150,71,129,8,0,1,1,1,0,0,1,1,0,0,0,1,1
79595,79595,,other,19073,5232,632,474,276,8,178,22,20,0,1,1,1,0,0,1,1,0,0,0,1,1
79601,79601,,other,21548,402,135,1540,1,20,144,54,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79602,79602,,other,9950,4107,257,5937,51,6,187,13,18,0,8,0.190949,0.200008,0,0,1,1,0,0,0,1,1
79631,79631,,hateful,16966,619,504,34482,6,49,116,84,18,0.000649,0,0,0,0,2,0,2,0.001898,0,2,0,2
79663,79663,,other,25965,128016,577,5386,911,61,123,77,18,0,4,0.5,0.654762,0,0,3,3,0,0,0,3,3
79685,79685,,other,193709,3896,1409,27212,111,0,88,112,4,0,2,0.75,0.833333,0,0,2,2,0,0,0,2,2
79735,79735,,other,25644,25567,316,36454,99,5,200,0,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79737,79737,,other,407900,568378,409089,112,5774,9,183,17,5,0,1,1,1,0,0,1,1,0,0,0,1,1
79754,79754,,other,11214,3947,1982,2335,121,6,142,58,8,0,1,1,1,0,0,1,1,0,0,0,1,1
79772,79772,,other,11516,173639,161,182,1586,359,182,18,0,0,1,1,1,0,0,2,2,0,0,0,2,2
79802,79802,,other,7128,493,582,10872,8,40,126,70,9,0,7,0.265289,0.287801,0,0,4,4,0,0,0,4,4
79804,79804,,other,94828,58997,43768,89543,203,180,22,178,10,0,7,0.205921,0.228191,0,0,8,8,0,0,0,8,8
79812,79812,,other,11562,7017,1758,176,50,24,153,47,8,0,1,1,1,0,0,1,1,0,0,0,1,1
79822,79822,,other,54678,17785,3623,8104,257,5,198,2,2,0,6,0.271379,0.300322,0,0,7,7,0,0,0,7,7
79870,79870,,other,6000,913,812,3741,35,2,150,50,4,0,1,1,1,0,0,1,1,0,0,0,1,1
79882,79882,,normal,10096,652,149,12936,2,16,149,51,9,0,1,1,1,0,0,1,1,0,0.004195,0,1,1
79920,79920,,other,38207,277869,1146,39776,3876,2,198,2,4,0,2,0.833333,0.9,0,0,4,4,0,0,0,4,4
79962,79962,,normal,763,1222,138,481,5,41,143,57,9,0,1,1,1,0,0,1,1,0,0.004204,0,1,1
79999,79999,,other,39371,3396,662,14581,80,12,174,26,0,0,9,0.156422,0.167462,0,0,2,2,0,0,0,2,2
80006,80006,,other,152788,385370,845,434,6088,35,149,51,9,0,5,0.338395,0.365598,0,0,5,5,0,0,0,5,5
80019,80019,,other,48036,1851,731,4889,61,9,97,103,0,0,8,0.193387,0.205288,0,0,2,2,0,0,0,2,2
80048,80048,,other,24605,9052,837,804,350,328,184,16,8,0,1,1,1,0,0,1,1,0,0,0,1,1
80063,80063,,other,47726,366116,1067,1149,1728,8,179,21,0,0,1,1,1,0,0,1,1,0,0,0,1,1
80069,80069,,other,83621,2608,661,31824,18,12,173,27,0,0,1,1,1,0,0,1,1,0,0,0,1,1
80119,80119,,other,5173,1904,1794,1841,32,39,138,62,8,0,1,1,1,0,0,1,1,0,0,0,1,1
80137,80137,,other,8441,366516,3497,12867,2914,11,150,50,18,0,8,0.188071,0.198332,0,0,1,1,0,0,0,1,1
80143,80143,,other,26595,1025,964,2061,57,7,196,4,9,0,8,0.219061,0.228738,0,0,1,1,0,0,0,1,1
80172,80172,,other,13332,9358858,12,11,33916,156,153,47,7,0,8,0.179547,0.191721,0,0,3,3,0,0,0,3,3
80177,80177,,other,5834,3885621,108,121062,3376,4,171,29,9,0,8,0.184431,0.193433,0,0,1,1,0,0,0,1,1
80243,80243,,other,52408,711,726,33522,27,7,181,19,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80293,80293,,hateful,6424,959,462,3243,3,19,158,41,9,0.003221,6,0.310729,0.345494,552.552846,16,9,25,0.080386,0.020379,16,9,25
80294,80294,,other,2884,1921,956,6233,37,1,183,17,0,0,1,1,1,0,0,1,1,0,0,0,1,1
80316,80316,,other,5815,38922,887,3984,240,61,157,43,8,0,1,1,1,0,0,2,2,0,0,0,2,2
80341,80341,,other,16739,38508,2733,9946,619,72,151,48,0,0,8,0.186199,0.201499,0,0,2,2,0,0,0,2,2
80385,80385,,other,17045,1572,745,11283,15,19,100,100,4,0,1,1,1,0,0,2,2,0,0,0,2,2
80394,80394,,other,149802,133172,4076,497,953,138,136,64,0,0,8,0.2,0.27746,0,0,1,1,0,0,0,1,1
80446,80446,,normal,2277,4915,1087,9090,14,22,45,154,9,0,5,0.386449,0.442641,0,0,25,25,0,0.081603,0,25,25
80455,80455,,other,12574,13096,478,2632,476,24,158,42,8,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
80457,80457,,hateful,167,23,15,58,0,2,147,20,7,0.000559,0,0,0,0,1,0,1,0.011422,0,1,0,1
80463,80463,,other,18382,2174,5000,5368,9,1031,185,15,18,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
80490,80490,,other,38004,28522,30,36203,333,213,37,163,18,0,1,1,1,0,0,1,1,0,0,0,1,1
80530,80530,,other,7944,243261,86,473,2109,159,155,45,7,0,7,0.226804,0.242053,0,0,1,1,0,0,0,1,1
80545,80545,,other,192607,2985,2311,202,58,1,149,51,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80575,80575,,normal,990,47,47,541,1,7,179,18,7,0,5,0.32766,0.349188,0,0,2,2,0,0.003816,0,2,2
80599,80599,,other,578,457,442,388,2,5,150,48,20,0,1,1,1,0,0,1,1,0,0,0,1,1
80610,80610,,normal,156301,201073,560,820,2638,0,177,23,0,0,2,0.8,0.875,0,0,3,3,0,0.00455,0,3,3
80631,80631,,other,32240,37559,4338,16229,360,23,145,55,5,0,1,1,1,0,0,1,1,0,0,0,1,1
80633,80633,,other,4732,40162,387,874,112,81,165,35,18,0,1,1,1,0,0,1,1,0,0,0,1,1
80666,80666,,other,25215,9728,7324,16292,32,155,7,193,18,0,1,1,1,0,0,1,1,0,0,0,1,1
80683,80683,,other,45266,75406,256,18591,632,3,193,7,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80687,80687,,other,40794,3373,430,27649,74,15,108,92,9,0,6,0.294737,0.319913,0,0,5,5,0,0,0,5,5
80721,80721,,other,7372,2965120,980,238,2217,77,129,71,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80746,80746,,other,55170,10516437,12,1,74319,11,177,23,7,0,6,0.298479,0.345064,0,0,18,18,0,0,0,18,18
80766,80766,,other,27568,36928,1692,1,983,118,69,131,2,0,9,0.170436,0.178442,0,0,1,1,0,0,0,1,1
80771,80771,,other,266543,153794,30060,27246,1509,247,8,192,18,0,1,1,1,0,0,2,2,0,0,0,2,2
80797,80797,,other,8084,1144,524,22450,89,10,43,155,4,0,1,1,1,0,0,3,3,0,0,0,3,3
80802,80802,,other,40295,4353,411,40886,99,23,163,37,5,0,2,0.75,0.833333,0,0,2,2,0,0,0,2,2
80804,80804,,other,16653,44551,30974,1,325,0,192,8,18,0,8,0.191331,0.200289,0,0,1,1,0,0,0,1,1
80924,80924,,other,8470,2899,1163,6362,10,9,38,159,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80927,80927,,other,19545,716309,1819,24,2974,79,83,117,4,0,1,1,1,0,0,1,1,0,0,0,1,1
80931,80931,,other,71790,13249,12687,65560,112,36,65,135,18,0,2,0.666667,0.75,0,0,1,1,0,0,0,1,1
80936,80936,,other,6665,1708123,627,10409,1336,334,136,64,6,0,1,1,1,0,0,1,1,0,0,0,1,1
80950,80950,,other,28099,153364,930,344,3566,59,200,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1
80985,80985,,other,445683,22900,9989,402585,655,0,10,190,12,0,1,1,1,0,0,1,1,0,0,0,1,1
81026,81026,,other,29068,12290,385,39620,79,1,164,30,11,0,1,1,1,0,0,1,1,0,0,0,1,1
81072,81072,,other,76051,9697,753,2914,303,58,37,163,0,0,8,0.183541,0.19894,0,0,4,4,0,0,0,4,4
81074,81074,,other,104,56979,10,204569,1149,3,91,0,2,0,2,0.875,0.928571,0,0,6,6,0,0,0,6,6
81077,81077,,other,286,19307,2943,207,148,7,181,10,4,0,1,1,1,0,0,1,1,0,0,0,1,1
81096,81096,,other,1944,1650,305,3146,6,2,137,62,7,0,6,0.311426,0.346537,0,0,9,9,0,0,0,9,9
81104,81104,,other,38430,11319,1144,2722,198,19,134,65,0,0,1,1,1,0,0,1,1,0,0,0,1,1
81112,81112,,other,112698,3469,2690,199202,77,6,150,49,18,0,6,0.258389,0.273323,0,0,2,2,0,0,0,2,2
81116,81116,,hateful,11027,4627,374,20527,69,15,102,97,9,0.002356,6,0.29922,0.331216,297.47599,12,8,20,0.083178,0.023905,12,8,20
81122,81122,,other,1974,9046,400,30699,48,96,167,33,11,0,1,1,1,0,0,1,1,0,0,0,1,1
81143,81143,,other,20553,7944,940,3566,129,112,161,39,9,0,8,0.197943,0.211062,0,0,1,1,0,0,0,1,1
81151,81151,,normal,434,6,29,299,0,18,111,89,0,0,5,0.3,0.352222,0,0,1,1,0,0.000321,0,1,1
81155,81155,,hateful,2149,2098,321,1353,7,6,98,99,7,0.000713,6,0.305473,0.327253,335.861457,2,3,5,0.006116,0.00161,2,3,5
81156,81156,,other,27401,14060,9986,102978,175,90,61,138,5,0,1,1,1,0,0,1,1,0,0,0,1,1
81165,81165,,other,27652,2729,2400,106825,100,16,115,84,5,0,1,1,1,0,0,1,1,0,0,0,1,1
81217,81217,,other,34054,825,1415,3271,14,216,167,33,2,0,8,0.205316,0.21872,0,0,2,2,0,0,0,2,2
