Id,hate,statuses_count,followers_count,followees_count,favorites_count,listed_count,sentiment,subjectivity,number hashtags,tweet number,retweet number,quote number,status length
85886,other,683932,5172,1857,4847,167,0.051379841,0.467128967,13,113,87,22,72.34
85914,other,77054,205094,7390,67198,5214,0.066008405,0.517758368,3,135,65,21,99.57
85916,other,5103,1428348,0,131,1551,0.092618436,0.496486997,0,198,2,1,80.855
85925,normal,25061,6616,5141,8137,195,0.065764791,0.4480221,171,153,47,82,169.945
85937,other,2498,48544,515,12,919,0.047514997,0.308869501,187,173,27,4,122.715
85942,normal,1748,3744,19,676,24,0.026074038,0.500070185,4,172,28,13,100.735
85951,other,19343,17742,16236,37900,39,0.112890381,0.507760031,205,90,110,6,117.8
85982,other,38985,11535,143,53771,198,0.168966682,0.481630818,25,88,112,6,115.16
85991,other,231281,22478,18465,92816,316,0.016272093,0.528458809,58,78,122,1,122.49
86023,other,34827,100974,83907,35382,463,0.079575882,0.469772727,34,164,36,42,106.105
86114,other,1742,23,163,131,0,0.061362598,0.519491399,4,194,6,12,98.955
86115,other,64232,3422,2602,16845,10,0.145404478,0.585984364,8,95,105,45,75.035
86134,other,91035,7396,1106,4725,439,0.101620339,0.492189259,11,178,22,38,112.405
86151,other,22327,6277,1764,39799,78,0.067058132,0.481492676,6,154,45,15,99.06532663
86159,normal,21101,6480,406,68439,67,0.054078205,0.508609253,2,183,17,5,86.065
86191,hateful,23920,1332,701,5612,31,0.030467316,0.475380351,27,68,130,30,137.6666667
86202,other,58100,21449,12592,9404,121,0.006254915,0.48086145,21,110,90,7,95.7
86214,other,9999,2085832,65,5373,19830,0.154229435,0.496097761,61,157,43,67,155.82
86227,other,10922,1238,503,9188,26,0.262900702,0.640426024,5,131,69,18,58.825
86250,other,151997,30119,1345,14337,884,0.037865016,0.439505232,11,142,58,32,142.405
86334,other,38486,24931,15626,16929,191,-0.020536976,0.474090838,14,38,162,16,92.415
86335,normal,49403,36278,12707,15875,871,0.119269785,0.543525783,12,168,32,9,84.565
86359,other,32996,1313,1780,28244,11,0.002634334,0.519128006,7,84,116,3,88.53
86370,other,67365,85102,782,35,1517,0.067054739,0.436608323,18,143,57,67,164.74
86431,other,16824,128688,700,344,2480,0.096409523,0.482903783,8,156,44,1,113.935
86442,other,31064,426261,1399,124600,1552,0.196985262,0.528559067,9,156,44,12,68.39
86444,normal,6698,53434,128,29600,357,0.047071792,0.464757057,5,149,51,9,107.975
86460,other,99895,12594,357,84990,34,0.192361111,0.454861111,21,110,90,8,78.86
86470,other,2898,2733,287,2327,16,0.032869367,0.431656663,196,77,123,8,120.915
86480,other,46776,14463,1966,22305,266,0.073408494,0.425420585,70,96,104,21,123.385
86486,other,60019,1743,680,2240,68,0.020234909,0.578988426,5,156,43,50,58.06030151
86494,other,31566,144691,1985,12410,3676,0.122585419,0.463634318,10,131,69,20,110.97
86507,other,3888,39811,332,159578,783,0.083136269,0.510012626,0,180,20,3,81.585
86519,other,594,3446,676,3898,43,0.097327207,0.570848375,3,200,0,4,60.225
86542,other,1064,8236,205,14508,111,0.040451602,0.5186306,0,105,94,7,90.70854271
86564,other,4557,459,1962,9596,29,0.060377564,0.421268504,57,90,110,13,118.4
86573,other,435,78632,5749,8,460,0.073114642,0.543621723,0,190,9,2,45.26130653
86574,other,19616,9181,3131,4598,81,0.023221333,0.431064633,52,84,116,6,123.165
86578,other,42934,444417,1534,7698,4434,0.099671192,0.494046649,44,150,50,91,147.075
86583,other,15621,6073,6532,13563,7,0.168412655,0.498562626,125,28,172,0,123.7
86585,other,137584,24365,1920,82052,284,0.058364435,0.488481421,13,82,118,57,160.01
86594,other,5503,4579,1802,1908,48,0.055246323,0.566654017,1,148,50,42,81.49494949
86632,hateful,2120,449,860,8279,3,0.038278661,0.447390465,39,166,30,31,122.3316327
86634,other,1316,18523,9188,18559,359,-0.037996416,0.540511882,0,155,43,9,78.84343434
86636,other,12891,2983905,201,280,12530,0.148460531,0.39815529,78,108,92,8,142.97
86650,other,11434,698578,263,467,2538,0.0794519,0.508536419,16,187,13,0,90.495
86653,other,319164,1226477,38553,6662,3571,0.089637966,0.775823135,29,200,0,0,123.855
86705,other,1507,40965,28963,2034,213,0.075611121,0.545980538,0,187,4,14,76.85340314
86717,other,14653,1303,655,5435,81,0.085898337,0.487004134,33,155,45,27,82.86
86725,other,27331,7020,903,1816,258,0.13294228,0.479557989,12,78,122,23,108.605
86737,other,4996,8483,333,9451,61,0.031181895,0.547316797,36,118,82,47,119.015
86763,other,5636,2282,845,1036,46,0.068831064,0.394863943,46,163,37,14,112.87
86766,other,86636,21466,19849,67645,52,0.195773617,0.455009318,31,20,180,0,145.225
86790,hateful,6995,1132,399,6651,23,0.06795055,0.434741321,28,97,95,20,106.78125
86795,normal,67663,10280,9411,34770,614,0.419873465,0.63956215,284,108,92,0,103.515
86817,other,7511,2309,1370,6377,8,0.09019426,0.600745131,11,133,66,75,90.51256281
86818,other,4003,3284,296,9659,13,0.047023833,0.49919873,3,174,25,31,118.4371859
86838,other,15809,1050,975,7002,73,-0.005709284,0.527983977,15,168,30,55,120.3838384
86840,hateful,1952,24243,242,9662,339,0.040983398,0.45360819,23,72,128,24,123.93
86846,other,780,3622325,1,0,202,0.127731478,0.421175897,177,200,0,0,136.56
86858,other,159924,652359,3290,30257,10184,0.055315932,0.424834153,17,25,175,4,115.63
86880,normal,23886,13531,1,3,203,0.066671676,0.41002433,58,198,2,14,163.325
86907,other,69688,11008,784,6453,302,0.061522132,0.550938211,0,173,27,43,90.32
86929,other,459031,19367,467,96,325,0.115039316,0.555868308,3,45,155,16,61.655
86936,other,2193,491070,285,1020,782,0.22729596,0.528655267,126,142,58,30,111.485
86965,other,23504,4918942,8,268,5302,0.162537954,0.615494604,4,196,4,0,54.34
86969,hateful,2148,318,941,5724,0,0.065012152,0.393010747,16,60,127,8,90.54010695
86982,other,14385,252402,360,28393,1465,0.143193992,0.552639033,3,99,98,23,95.35025381
86986,other,3697,34337,22139,393,345,0.046343649,0.542125867,25,186,14,34,198.245
86987,other,15643,10510,381,18809,48,0.086160851,0.493386712,40,105,95,39,102.425
86994,normal,26189,217537,3823,27746,4549,0.079593954,0.475256162,43,128,72,7,125.755
87025,other,101598,67826,2550,4472,1563,0.076960406,0.37511503,35,193,7,4,117.56
87030,other,63037,1942,2519,7007,95,0.087566062,0.434481797,17,77,122,31,62.36180905
87034,other,106800,84553,3268,74498,793,0.231793281,0.602101325,1,157,43,36,67.545
87041,other,22463,12454,943,7112,304,0.033361603,0.469297095,18,100,100,4,103.205
87046,other,12102,1173,189,18064,67,0.049509586,0.597983299,13,141,57,67,115.3282828
87051,other,175411,91801,1,113,585,0.139312685,0.56998849,0,179,20,0,53.36180905
87083,other,16474,52365,1321,80870,395,0.080560655,0.548254567,3,162,38,20,101.63
87085,hateful,47441,5482,5747,2995,84,0.016492764,0.458810344,64,95,105,40,124.575
87093,other,44538,4890,257,141184,66,0.108721855,0.4982133,10,137,62,15,107.0201005
87121,other,44316,86603,27073,64327,196,0.127865344,0.560369654,235,19,180,0,129.3567839
87127,other,129541,2264428,127,1772,33776,0.045323115,0.472035558,20,187,13,0,115.77
87143,other,2282,182,377,1492,0,0.099557281,0.494884505,23,200,0,7,114.605
87171,other,40301,128929,371,16660,424,0.118586475,0.561788343,1,172,28,27,70.28
87182,other,5356,21766,78,33,156,0.02001091,0.550561442,129,200,0,46,122.31
87184,other,37223,7739,35,35,55,0.038138528,0.460244436,197,198,2,0,109.73
87199,other,504979,14504,704,2809,378,0.120665026,0.515959393,15,162,38,62,103.18
87208,other,17852,549,2051,8066,8,-0.040420142,0.467267096,158,155,45,21,115.985
87215,other,1754,1649,415,25,19,-0.050204271,0.535223727,11,188,12,101,146.965
87250,other,13845,3592,4961,9892,16,0.022067145,0.453102183,49,196,4,18,173.15
87287,other,3867,203441,163632,6857,779,0.11090176,0.538879816,51,77,123,5,102.79
87294,other,191971,11811170,7232,824,89314,0.016086188,0.397999438,40,89,111,0,129.535
87336,other,26518,87871,4715,54111,433,0.042501998,0.521849999,87,135,63,20,210.4141414
87386,other,210729,104948,1357,26938,2486,0.029072229,0.51409534,15,142,58,41,130.135
87398,other,422,35349,13677,19628,122,0.098633792,0.396615019,3,198,2,0,71.865
87399,other,21307,48368,2677,3442,2168,0.081405761,0.42500261,295,190,10,0,148.075
87425,other,2740,240615,19,29,1783,0.014890796,0.451790361,5,192,8,25,145.85
87433,other,27075,28559,267,84365,353,0.119145109,0.517728701,11,134,66,12,91.35
87487,other,30257,7920,851,37584,186,0.066890736,0.566552171,7,158,42,23,73.995
87507,other,27945,26877,689,45164,203,0.109813412,0.613600302,12,164,36,33,64.065
87556,other,450,132168,154,1186,52,0.125138694,0.495397589,9,192,8,1,80.865
87579,other,93667,94029,4545,1477,1904,0.146167959,0.41023031,36,196,4,0,122.215
87588,other,208721,25650,19754,231298,474,0.065377563,0.534516522,3,38,162,0,81.795
87618,other,42445,37954,5013,40522,889,0.100185762,0.536426816,0,132,68,6,77.21
87664,other,4500,11265,9897,12982,30,0.065127469,0.504476328,219,12,188,0,128.875
87689,other,124468,4473,3953,209714,133,0.147079719,0.563320366,0,18,182,1,82.3
87696,hateful,1192,77,286,4442,3,0.073137564,0.4597833,6,142,56,15,82.68686869
87751,other,38690,13861,14528,28614,54,0.215416667,0.524166667,9,197,3,0,33.585
87802,hateful,118316,16400,1075,32248,299,0.114252462,0.443406434,48,141,59,57,111.635
87842,other,87099,11362,8591,99640,269,0.051991007,0.550884206,3,20,180,2,90.415
87849,hateful,1283,197,347,896,1,0.050237815,0.427080031,26,148,52,25,119.1
87871,other,11942,9632,755,3299,237,0.010820934,0.48350188,44,139,61,63,160.09
87887,other,13016,5416,819,4549,146,0.075508529,0.440647907,33,146,54,13,113.125
87890,other,8507,594,777,6126,15,0.15697158,0.529490589,70,159,41,54,81.975
87922,other,8322,9276,5246,2764,226,0.073882313,0.455846499,79,109,91,17,103.96
87966,other,7826,8674,211,11632,183,0.0587967,0.399777184,103,142,57,0,86.68844221
87995,other,424,2290,305,8320,3,0.157322247,0.547919399,156,148,52,0,111.605
88016,other,73865,44180,1270,85989,566,0.09710612,0.542984486,12,140,60,43,121.145
88034,other,35251,10574,9074,63135,49,0.073717645,0.453857978,112,93,107,26,121.895
88036,other,315306,23408,8398,228135,428,0.067216525,0.46119628,232,4,196,0,137.665
88046,normal,4717,1165,2178,18049,14,0.057948898,0.431039113,153,81,119,9,119.455
88071,other,180635,256051,2042,160986,4699,0.103092554,0.489038912,43,149,51,60,133.565
88081,other,54266,31310,1564,218963,1680,0.096908832,0.525702379,10,76,124,5,85.505
88084,other,49047,6987,5331,60227,42,0.055215906,0.537505918,108,34,166,2,133.9
88169,other,73824,4840,4210,433,44,0.050946068,0.495390998,39,200,0,9,40.265
88183,other,91297,119271,37978,71322,920,0.054209307,0.501953368,147,70,130,8,125.155
88237,other,33605,109622,3210,23,2919,0.062460093,0.408261244,0,200,0,0,87.735
88248,hateful,3221,186,139,701,0,0.010003411,0.533776307,9,187,11,12,92.43434343
88249,other,32764,285719,3140,3660,2691,0.105548218,0.505434161,66,124,76,29,114.905
88268,other,2422,33306,606,191,582,0.007209773,0.602033925,2,199,1,35,51.845
88273,other,3305,90395,1839,43,2966,0.165235881,0.481794497,59,178,22,31,146.68
88278,normal,15992,152219,1018,6223,2149,0.186510449,0.472391431,195,147,53,18,148.105
88378,other,39767,138713,3339,10592,1131,0.092650974,0.446211941,47,134,66,65,136.16
88383,other,6405,24057,23629,8906,24,0.014305108,0.538873535,83,97,103,0,88.68
88405,other,4494,305,56,18,23,-0.003316527,0.543943661,2,4,195,0,77.87437186
88441,other,138374,1290032,559,577,17650,0.030229341,0.381973,104,183,17,0,123.12
88442,other,47461,163422,222,0,1699,0.107568031,0.516587349,9,181,19,4,115.935
88474,other,5429,13545,1,7185,37,0.141682434,0.46358393,17,79,121,0,68.995
88477,hateful,3177,529,1115,12737,4,0.094205049,0.496615936,18,164,36,11,134.335
88492,other,37388,39008,1268,10794,658,0.036404811,0.546191587,8,179,21,10,95.45
88503,other,36321,7255,3414,31664,258,0.020857559,0.562268379,27,104,95,46,123.4422111
88530,normal,654,171,769,639,0,0.045262466,0.519741537,24,79,117,5,94.08163265
88596,other,10679,160,685,7877,9,0.035490546,0.559864497,7,156,44,12,84.46
88627,other,5055,384,701,2917,5,0.036039051,0.485037061,45,141,58,48,137.4673367
88631,other,359,22637,42,179,637,0.003477765,0.516851174,5,196,4,60,79.905
88636,other,81525,79225,1499,15054,1810,0.098898232,0.44035086,81,112,88,18,126.635
88644,other,15997,184661,593,105,2513,0.168446818,0.386495642,153,142,58,7,144.685
88654,other,177917,1003501,6025,1513,16060,0.101043691,0.40553761,8,198,2,0,97.905
88660,other,154630,189422,1515,1683,1212,0.071546782,0.425430818,20,148,52,0,94.31
88684,other,2445,13259,10007,1999,18,0.165811077,0.587986476,109,97,103,0,101.505
88685,other,247112,2187687,0,0,2869,0.030050987,0.352397886,90,171,29,0,137.03
88710,other,17276,1574577,50716,19625,13225,0.183593074,0.477204008,128,159,41,0,148.36
88724,other,33308,35221302,3,0,130305,0.05483377,0.380499589,31,191,9,0,129.855
88870,other,14186,18683,9453,2832,122,0.020385075,0.443884972,5,97,103,6,98.045
88894,other,12745,66979,235,2317,1198,0.178909834,0.464027805,34,159,41,1,84.995
88902,hateful,10,205,484,32,1,0.214285714,0.434285714,0,6,4,0,55.7
88914,hateful,16777,8017,66,14438,172,0.030197027,0.483117967,173,131,69,15,128.86
88924,other,1774,35886,557,1041,63,0.048234758,0.519951059,2,195,5,0,94.555
88943,other,36524,5149,494,27,189,0.061126125,0.546932383,5,170,30,41,124.31
88960,other,29192,18335,190,3394,223,0.04789443,0.483051534,15,135,65,39,124.11
88975,other,54393,10539,5244,128837,321,0.117007635,0.572845351,2,13,187,0,77.925
88977,other,42211,39343,18949,16455,402,0.288142764,0.593388144,138,57,143,0,147.88
88986,normal,1437,1305,1485,134,23,0.047753372,0.47649046,24,132,68,21,134.795
88987,other,12745,229,159,11,3,0.122144977,0.530678761,3,127,73,28,70.455
88989,other,68490,55324,1967,1980,446,0.121946351,0.545218356,20,158,42,85,121.14
89019,other,50959,10121,70,17857,38,0.285436142,0.56215781,105,41,159,1,111.105
89032,other,42393,1792,415,147,5,0.127853559,0.629199931,3,156,44,86,81.74
89073,other,6045,2898,351,18280,9,0.079340358,0.476750155,153,60,140,6,121.75
89099,other,16542,4466,637,12076,136,0.025518638,0.554344768,13,94,106,7,100.16
89101,other,52,73216,5,0,268,0.08574323,0.358065287,4,50,2,1,88.03846154
89111,other,61716,220672,651,100094,3232,0.21821191,0.534691373,21,103,97,44,144.285
89145,hateful,13044,1715,773,6332,5,0.099324004,0.472192209,29,116,73,13,115.021164
89156,other,22178,870836,665,3103,6857,0.095748218,0.472083518,52,147,53,47,122.875
89158,other,2873,607,825,2734,4,0.057183867,0.557734936,29,143,53,17,94.98469388
89168,other,49258,7634,929,29241,159,-0.032181982,0.305227478,47,106,94,49,131.115
89199,hateful,32168,916,531,42038,10,0.064981382,0.493713383,6,91,104,14,105.3948718
89202,normal,11956,727,645,6243,6,0.094782,0.542216304,71,102,98,32,133.805
89217,other,808,89733,94553,70,403,0.087219791,0.534189893,1,198,2,9,69.365
89218,other,267725,6782,2323,257481,335,0.152007612,0.506301869,142,9,191,8,144.465
89233,other,411782,9526,5996,9654,197,0.092399488,0.579887654,4,135,65,104,115.385
89253,other,54157,76449,53516,31868,385,0.108329475,0.479290357,229,38,162,1,121.085
89277,other,20869,2466,1001,46043,14,0.076515402,0.558883653,3,78,121,23,89.96482412
89280,other,73952,26490,5491,48073,478,0.0674375,0.438674849,155,113,87,6,130.15
89311,hateful,11660,498,367,6603,11,0.04651594,0.438796608,25,121,78,8,118.5226131
89327,other,16552,42321,3958,794,18,0.028057843,0.499078063,14,200,0,45,131.96
89354,other,104525,4354,917,54041,55,0.02731875,0.559256621,5,156,44,65,66.2
89371,other,24456,10640557,535,3886,55124,0.122355205,0.516872507,25,192,8,0,106.375
89383,other,6656,769,144,2305,39,0.081162226,0.530494097,2,75,124,14,72.3718593
89386,other,155396,94265,7447,170814,687,0.076682956,0.51270418,121,34,166,2,132.245
89420,other,14550,67483,10,35641,120,0.060198773,0.538078716,5,194,5,12,52.22110553
89432,other,87427,66998,4340,33083,1651,0.05529007,0.431158409,61,140,60,4,125.31
89434,other,25233,25062,516,27316,191,0.070898489,0.525906907,1,185,15,4,64.235
89448,other,59743,404014,1535,46,5167,0.053109299,0.463008376,2,181,19,4,137.995
89450,hateful,1159,123,492,876,0,0.081885313,0.448746248,28,90,107,18,113.928934
89479,other,51895,10233,9,32781,132,0.197990592,0.535540851,1,158,41,25,110.7085427
89497,other,35095,23211,804,20888,641,0.006377864,0.419455065,151,64,136,15,133.78
89530,other,42981,52966,4492,4669,902,0.134168828,0.421393585,16,200,0,1,130.27
89550,normal,55425,4364,394,129494,101,0.049107505,0.433469256,24,109,89,18,131.1010101
89570,other,126672,121829,946,10072,1404,0.05818693,0.558030812,8,161,39,3,88.12
89573,hateful,14158,3690,473,10352,30,0.041659206,0.456225468,26,48,150,15,114.2929293
89583,other,6793,2897,4970,2883,78,0.065691039,0.457022832,16,158,42,11,132.705
89593,other,3418,397,1,5385,3,0.053233769,0.477131505,17,81,117,45,130.8080808
89606,other,211,2017,235,172,12,0.077326199,0.459885317,38,105,95,47,134.855
89613,other,2243,67937,505,3420,1787,0.181208369,0.491871952,9,131,69,6,128.74
89616,other,335478,1086476,2185,7712,3086,0.052974519,0.411121074,42,112,88,0,131.835
89626,other,42182,99130,786,4833,3335,0.048531308,0.467163962,2,129,71,23,118.88
89656,other,8446,220279,641,17457,4566,0.042478667,0.471480311,37,158,42,16,106.53
89674,other,5655,14995,15687,6540,47,0.028865395,0.509209389,88,152,48,41,160.615
89690,other,65007,1903,1088,27157,19,0.127472819,0.545999324,0,181,19,32,67.475
89738,normal,115600,41091,8593,19177,1072,0.062076118,0.396135815,99,83,117,24,132.99
89748,normal,19093,42511,30410,19421,181,0.06369329,0.46316273,98,139,61,1,95.255
89771,other,18267,84182,392,506,1937,0.163000479,0.444538063,30,69,131,33,136.07
89805,normal,2267,264,587,12878,3,0.016479452,0.454336328,36,143,56,39,100.9849246
89824,other,6997,34922,10598,5697,96,0.035839727,0.478743284,30,148,5,83.7371134,144
89827,other,5302,1961,2021,7211,8,0.182451713,0.480838561,55,152,47,4,71.39698492
89829,other,69368,32229,3851,91064,271,-0.016621294,0.461341749,18,135,65,4,82.635
89831,other,84010,671062,385,1040,7389,0.050919787,0.441812148,9,191,9,0,109.145
89837,other,3524,337,534,7300,0,-0.048474266,0.478485891,34,158,37,12,81.29230769
89860,other,2555,223,623,3995,0,-0.02075731,0.469274123,128,63,134,24,122.0152284
89869,hateful,8967,442,954,15879,2,0.050166255,0.475808158,42,125,75,21,130.67
89899,other,292144,5003,875,3837,131,0.06923824,0.496665495,4,169,30,66,77.20100503
89917,other,17,5728,26,71,21,0.14084145,0.474751984,1,16,1,0,136.8823529
89924,other,117131,4369,704,5277,215,0.059252906,0.463954689,25,169,31,66,124.965
89928,other,24,24,53,2417,2,-0.104910714,0.520089286,4,18,6,4,155.5416667
89960,other,3270,6167,264,36,151,0.122523371,0.494324851,3,195,5,0,115.995
89961,other,12472,222627,1005,6435,2978,0.1215522,0.457421182,41,145,55,2,103.715
89969,hateful,45442,5714,2196,36231,78,0.01881014,0.525901561,17,153,47,43,109.275
89972,other,38975,13152837,1841,4159,33499,0.222853045,0.524229288,124,153,47,10,98.15
89979,hateful,6389,611,2369,8833,2,0.013147361,0.47186492,8,112,87,6,184.1557789
89988,other,114252,348417,1705,191,2086,0.020557966,0.416788513,115,56,144,4,131.355
90032,other,1893,1141,310,192,39,0.153631038,0.523154322,4,172,28,40,88.96
90033,other,76034,358832,1629,28701,3620,0.081350733,0.510712171,25,78,122,29,112.76
90054,other,4062,155105,522,10877,284,0.066128053,0.599389536,6,172,28,1,61.425
90068,other,55939,21262,855,55054,268,0.124954672,0.569490592,1,198,2,5,56.45
90081,other,7389,26205835,2681,1097,23790,0.237349425,0.496522482,165,200,0,12,98.995
90094,other,13670,11026,206,18785,249,0.065872788,0.421184725,11,58,142,3,120.415
90097,other,8922,5319,5064,24809,26,0.074193044,0.586364429,0,54,146,0,63.355
90110,other,5833,37843,2639,4310,502,0.164362659,0.47763713,58,123,77,35,140.595
90116,other,54441,5099,2816,13634,128,-0.032012304,0.526979023,122,130,70,21,120.76
90160,other,23457,4615,2079,3486,199,0.072250314,0.373212579,35,167,33,39,129.03
90169,hateful,22756,2527,1029,4824,37,0.037299159,0.44664216,37,64,135,15,86.92462312
90187,other,76398,242660,797,30404,596,0.150459137,0.50441993,76,121,78,23,122.8492462
90227,hateful,92,1294,1959,594,2,0.11205567,0.319259426,16,55,36,0,79.01098901
90255,normal,3591,227,213,4619,3,0.118089463,0.437281511,33,62,105,27,110.1676647
90268,other,397,2149968,14,149,1444,0.188276836,0.392231638,23,31,3,12,144.9117647
90285,other,1053,224,208,4273,4,0.088539827,0.579749564,3,141,59,14,94.985
90325,other,34042,141839,344,7467,3715,0.114342983,0.535223997,2,159,41,29,132.035
90344,hateful,2051,196,438,3860,0,-0.033193484,0.494544294,34,16,184,0,82.755
90346,other,31416,1013,490,22401,10,0.057502474,0.554346266,1,106,94,4,45.36
90359,hateful,3169,144,183,1186,0,0.083020911,0.456281448,16,131,68,7,128.6532663
90371,other,221984,9477,666,72202,158,0.026620243,0.559331186,1,164,36,13,53.045
90400,other,21962,543,686,19002,57,0.050022341,0.459248733,38,45,154,1,99.48743719
90430,other,137977,9601,5551,20773,121,0.182106767,0.508617561,7,132,68,65,93.745
90497,other,5195,1008,735,787,41,0.033696674,0.447793374,59,121,79,8,124.085
90505,hateful,59380,42784,37961,9673,438,0.042448934,0.455783736,102,9,191,0,128.11
90506,other,16189,1149276,1680,3042,3705,0.141396263,0.488837081,250,162,38,1,111.12
90517,other,71771,9969,110,930,297,0.030663912,0.501025065,89,96,104,77,163.63
90519,other,275225,21406,1793,142252,74,0.076069764,0.414667277,123,45,155,7,120.65
90550,other,46023,3385,2557,33853,50,0.108930895,0.517548924,167,27,173,13,135.08
90553,other,8153,1854,180,37070,33,0.071917703,0.533436426,5,129,68,10,100.1116751
90564,hateful,269,484,72,726,2,0.050706739,0.448729257,57,65,107,18,115.0813953
90567,other,45711,736480,425,5562,6559,0.006140076,0.443609424,48,113,87,15,119.285
90569,other,134969,2985,849,60775,67,0.118343772,0.498905612,3,170,30,47,86.42
90597,other,16105,37438,1494,43327,672,0.115918954,0.489981582,44,65,135,39,142.99
90613,other,124604,19719,6867,153667,190,0.113581109,0.478817226,242,3,197,0,131.205
90632,other,107697,26207,17513,141833,233,0.104207338,0.515300296,157,59,141,0,127.11
90663,other,55776,961,309,75042,32,0.147217154,0.56367445,55,140,58,9,88.7979798
90669,other,67204,18635,525,76516,315,0.155888275,0.59743994,17,121,79,24,64.425
90676,other,68047,47827,26689,1629,526,0.161038901,0.538538961,2,200,0,10,60.36
90677,other,132162,107271,2594,15000,2871,0.042138704,0.446244773,39,74,125,26,127.7085427
90680,other,55582,240619,108334,562,510,0.124252376,0.568347801,146,144,56,0,96.295
90703,other,76139,51407,995,17135,1714,0.106827079,0.531845467,6,133,67,21,100.61
90713,other,8630,960,405,10903,14,0.134159021,0.468833772,7,141,55,8,74.55102041
90727,other,240289,5186,2451,59517,108,0.074201989,0.569163199,6,186,14,68,78.585
90732,other,33908,206712,1407,1511,869,0.078434787,0.460956248,175,177,23,34,170.26
90734,other,5244,31651,955,6506,107,0.085484171,0.447520355,139,50,149,21,122.4321608
90739,other,138040,118191,589,65,2844,0.060462464,0.418563642,0,195,5,0,97.72
90781,other,53721,15493,2477,106154,168,0.103733955,0.509205703,193,18,182,10,143.15
90816,other,10363,6460,253,9778,43,0.073190349,0.52929935,36,75,125,9,83.09
90826,other,39877,6477,5117,44089,15,0.120331286,0.485874572,137,98,102,7,127.08
90839,other,15766,9332,614,57082,184,0.084050238,0.544475543,1,166,34,10,75.4
90859,normal,54770,6870,1489,40647,89,-0.015961416,0.420541159,14,159,39,19,87.97474747
90865,other,2884,48947,37317,8786,590,0.111498607,0.574543901,0,181,16,0,82.96446701
90867,other,128997,16362,4738,152,135,0.154292653,0.533724811,18,99,101,39,68.055
90877,other,8036,933485,554,82,10040,0.060037871,0.551958055,70,193,7,69,166.615
90894,other,9164,19478,375,6690,178,0.111729071,0.439508593,149,166,34,1,111.645
90904,other,66163,50672,841,1590,1309,0.087802118,0.314036189,0,190,10,1,96.52
90908,other,11672,11934,147,22774,49,0.075667141,0.498667571,3,189,11,10,89.67
90917,hateful,14840,4396,728,14226,30,0.065851347,0.488565385,3,160,40,18,127.87
90978,hateful,77746,22446,9949,15778,168,0.047455398,0.480118851,19,56,143,37,130.1407035
90984,other,48683,51446,2790,1,2013,0.055445767,0.394970126,49,117,82,1,121.3919598
90989,normal,2546,6832,637,2264,107,0.091480299,0.427704717,44,99,101,5,124.3
91025,other,8308,199409,248,3914,1581,0.068344706,0.485127152,17,187,13,8,81.33
91034,other,110163,2087418,1250,25306,3974,0.07095942,0.603837592,1,200,0,1,62.605
91184,other,2368,305,266,3347,9,0.216017413,0.617736214,7,69,128,5,78.68527919
91189,other,22888,56619,5569,9763,1414,0.166247951,0.486763089,61,194,6,0,108.085
91255,other,24619,9891,390,19497,27,0.203758807,0.544520202,239,88,112,3,129.655
91270,normal,78297,34573,1571,1338,1226,0.084736645,0.403062644,33,72,128,8,121.4
91295,other,6583,1019686,447,130,2585,0.173932698,0.425048779,59,197,3,1,135.5
91298,other,150047,7802,1817,7592,65,0.088305389,0.420043332,28,128,72,80,131.38
91322,other,14299,9396,897,3259,440,0.073302747,0.50971336,13,187,13,70,134.665
91325,other,287,216439,0,0,731,-0.15,0.4,0,191,9,0,23.175
91337,hateful,2547,1218,4601,2102,2,0.011730622,0.529145581,137,55,144,10,127.2160804
91344,other,10753,875327,929,8254,3591,0.100301025,0.538437636,26,126,74,18,118.14
91384,other,9372,80470,594,3648,978,0.049628592,0.413938177,39,124,76,23,149.96
91397,normal,14232,42355,4103,26669,399,0.066434913,0.488660577,14,151,44,22,82.47179487
91402,other,92118,33656073,284,95,58425,0.125934626,0.427868066,26,150,50,1,92.165
91422,other,2542,2059299,0,0,8711,0.142244775,0.561701329,8,199,1,0,55.115
91452,other,4380,33996,15458,9688,25,0.010868341,0.458618243,220,187,13,3,172.11
91463,other,81420,1704,940,43178,24,0.027132304,0.528951377,11,146,54,42,61.315
91478,other,244318,11397523,1441,4566,82230,0.029545987,0.350478252,3,194,6,0,105.75
91495,other,10389,35259,20,26,238,0.059387066,0.501832042,74,30,170,21,147.625
91546,other,7144,2462,2249,6852,11,0.117534418,0.50130745,222,10,190,0,131.085
91608,hateful,663,4784,77,1082,23,0.016674288,0.483588131,38,165,32,42,132.0659898
91638,other,91514,1302,267,19232,53,0.142045797,0.549369271,4,153,47,72,102.72
91643,other,1222,8705988,190513,68966,15653,0.077209887,0.5373653,0,200,0,14,81.08
91644,normal,51032,10520,505,8181,454,0.010030465,0.419040849,25,72,128,18,129.715
91646,other,28681,1182462,12357,990,4076,0.194308894,0.496916392,2,149,51,0,75.805
91685,other,7049,32078,128,5496,124,0.145796969,0.511297453,19,195,5,150,207.325
91688,other,44,7696,3,144,3,0.228816527,0.493032213,0,7,37,0,47.31818182
91699,other,14239,39863,9638,20185,267,0.14400142,0.554472508,9,148,52,28,80.15
91713,other,69339,1149,111,112988,52,0.02904291,0.536961235,2,33,167,3,70.565
91737,other,23499,4659,3025,132906,111,0.171036989,0.519764687,0,177,23,0,69.02
