source,target
74521,40879
5777,77834
5777,14114
5777,93875
5777,16487
5777,56073
5777,23643
5777,56688
69437,82845
76179,94634
6825,56329
30278,52621
50597,68264
50597,7458
94024,68808
94024,76828
94024,80716
94024,53768
28581,13419
15757,32129
63025,62141
8930,21170
8930,34756
8930,73099
8930,80732
8930,85114
8930,27644
8930,10233
8930,545
75234,1943
75234,79817
75234,98076
35493,61764
35493,21499
18143,82260
76766,45984
76766,67471
49574,3716
49574,29559
49574,13868
49574,73745
49574,60361
49574,15716
49574,58035
49574,76727
49574,51962
49574,71912
49574,58932
49574,75902
49574,354
49574,25322
49574,14205
45492,46875
57460,9811
100098,25354
100098,2644
100098,21437
100098,14327
100098,22782
100098,5835
100098,27399
100098,66224
95927,75874
95927,32998
95927,39875
50083,52554
77724,91089
25153,45162
25153,26168
25153,59825
25153,82329
25153,28573
66756,41060
84737,61242
43546,12947
43546,23450
43546,84824
43546,76973
43546,47962
73813,41125
73813,7366
73813,96260
94312,3161
94312,3716
94312,13156
94312,46504
94312,42997
94312,39189
94312,39994
94312,30403
94312,25566
94312,97309
94312,43957
94312,99456
94312,39645
94312,87450
94312,59747
94312,19830
94312,84730
94312,25404
94312,78247
94312,87365
94312,96738
94312,16967
94312,68979
94312,22382
94312,25796
94312,29063
94312,36778
94312,72702
94312,30610
94312,63385
94312,84053
94312,7736
94312,60960
94312,71744
94312,22971
94312,1943
94312,8152
94312,98182
71053,85841
71053,55265
20120,11537
20120,43020
20120,48707
20120,18774
20120,75902
20120,11858
20120,81723
20120,60081
20120,34299
20120,6771
20120,72617
20120,99476
20120,78247
68018,17458
54577,53716
93215,98612
93215,98134
93215,91666
51109,93282
25958,99724
25958,63659
37612,69720
37612,67457
37612,7165
22531,90627
65633,69278
65633,90013
25253,16788
62553,51831
80401,28303
80401,5946
80401,3994
80401,44419
80401,51953
80401,63164
80401,23613
80401,36955
80401,39762
80401,63149
80401,60348
80401,5650
80401,12571
80401,90356
80401,3014
80401,27622
80401,69769
80401,65637
80401,75386
80401,17381
80401,48482
80401,20607
80401,39288
80401,49630
80401,31753
80401,65151
80401,68548
80401,14333
80401,15696
80401,44175
80401,32971
80401,65712
80401,78425
80401,66477
80401,20831
80401,10475
80401,4038
80401,40626
80401,14340
80401,815
80401,51828
80401,68098
80401,28878
80401,52844
80401,95118
80401,60098
80401,58048
80401,17868
80401,12625
80401,43701
80401,95375
80401,69001
80401,71027
80401,69483
80401,9228
80401,52573
80401,30487
80401,100085
80401,69720
80401,96135
80401,90127
80401,84958
80401,8063
80401,11168
80401,30432
47444,84660
47444,84626
41019,95466
41019,36376
39087,13156
39087,95103
39087,12055
39087,48050
39087,39994
39087,82709
39087,70945
39087,2607
39087,63385
39087,63228
39087,87138
39087,37423
6417,65216
6417,59210
24356,84958
77310,34521
77310,87776
77310,90391
63120,71376
95447,49967
95447,22694
77700,60448
77700,48050
38741,73139
38741,52390
38741,88195
43497,89805
23229,44240
23229,54657
84164,52621
20503,51506
30092,49841
22227,77622
22227,90342
22227,80979
22227,30430
22227,98156
22227,54384
22227,58932
22227,46671
22227,88114
22227,35912
22227,92270
22227,99929
22227,49952
22227,15570
22227,57551
22227,87787
22227,7314
22227,10721
22227,22638
22227,14333
22227,65739
22227,14726
22227,63661
22227,17338
12133,53469
91884,55196
98182,27081
98182,87602
34133,77293
5040,41884
79534,80732
52178,4097
52178,86161
52178,7407
52178,22638
52178,94701
52178,60351
52178,36010
52178,12373
52178,4391
52178,21609
52178,43217
52178,63195
52178,43379
52178,92681
52178,10358
52178,22551
52178,84735
52178,84824
52178,93258
52178,63117
52178,27851
52178,23525
52178,41383
52852,35830
52852,2827
52852,89202
52852,40583
52852,5597
52852,100098
52852,74857
52852,9105
16894,38498
9416,83447
9416,78710
9416,79694
9416,4742
63496,76888
26527,45926
18507,56627
71882,21474
10028,92917
10028,90410
39477,43220
14020,58212
74840,26119
45389,92055
76898,13154
76898,68161
76898,73099
76898,33108
76898,43604
76898,86899
76898,30377
76898,65637
76898,40626
76898,8063
76898,99415
76898,89703
76898,90500
76898,20022
76898,85840
76898,56306
76898,97829
76898,29638
76898,93627
76898,14295
76898,2464
76898,54269
50342,31052
50342,91231
41849,2500
41849,27087
42228,56083
42228,15752
42228,22964
42228,9770
42228,97182
61945,7165
73958,35579
73958,46895
59134,76590
59134,56595
64083,22172
569,43379
95482,51506
95482,18437
87067,2458
93126,95194
26698,50151
26698,71376
26698,13458
4410,31971
4410,48808
58208,3014
50865,32971
7766,91065
93909,65729
93909,36033
93909,31135
811,75968
38658,87484
38658,58882
77706,43359
72137,22228
72137,24024
72137,73333
72137,54827
96169,97055
9671,98867
56237,45580
61660,82500
43145,100085
43145,96187
43145,37423
9796,15229
9796,85035
9796,62359
9796,40988
9796,73325
9796,45821
69134,4883
69134,85103
69134,80218
69134,27081
69134,98182
69134,27707
69134,44179
69134,23905
69134,18675
21660,95518
21660,9846
21660,6784
21660,99587
21660,99719
21660,974
9320,74844
9320,78039
9320,44130
62594,52726
6741,2500
6741,41849
6741,38486
6741,27087
6741,588
6741,46084
6741,51856
6741,94634
54265,2949
54265,48136
54265,63549
54265,83931
54265,74057
54265,58400
60625,87776
6099,77334
6099,29222
6099,15252
99120,84234
99120,15073
98827,39508
98827,98832
98827,81627
33274,12812
86376,78075
86376,22694
35714,6519
35714,63117
33692,22438
21830,97309
21830,28725
21830,79650
21830,24549
21830,72499
21830,78014
5214,19859
4903,68504
94437,66638
33437,15673
21981,77622
21981,85835
55450,49805
10779,79458
53406,44648
53406,94473
75607,21673
75607,82709
75607,91555
75607,19083
75607,36767
26751,26755
26751,36979
26751,80318
26751,66345
26751,90247
26751,74411
26751,65407
26751,81000
26751,81993
26751,37826
96123,13263
96123,28290
34324,6771
34324,30552
34324,16937
78796,31133
78796,75390
78796,37131
78796,3595
63604,95692
63604,71488
32649,14340
57291,76888
8553,69889
8553,43604
8553,68161
8553,36349
8553,30432
8553,23681
8553,17380
8553,85398
8553,79577
22151,46836
45499,70351
35751,32223
35751,3014
35751,61168
19163,93108
19163,82845
19163,61631
19163,41233
19163,50833
10170,53872
87141,86129
64757,67457
64757,45938
64757,80010
64757,84722
64757,58208
64757,84093
64757,81837
95494,34019
99553,97498
29032,17243
29032,17794
29032,183
29032,95807
88215,62611
88215,53825
61815,57451
61815,36767
20013,41897
20013,16427
40949,91077
40949,8480
40949,97067
40949,55185
40949,68835
18714,28196
18714,89664
18714,99994
18714,3130
18714,13940
18714,73139
18714,19830
18714,39399
18714,96933
18714,39598
18714,80439
18714,18184
18714,10398
18714,22382
18714,59380
18714,14542
18714,88519
18714,98076
18714,36778
18714,3389
18714,40024
18714,38554
18714,8780
67396,95118
67396,86994
67396,99929
67396,65473
67396,14340
67396,47130
67396,11131
67396,49630
67396,30839
67396,45313
67396,70804
67396,89377
67396,61242
29796,62190
29796,17798
70713,16004
70713,21563
10670,26932
10670,87252
48810,50151
48810,50490
48810,91065
48810,33058
48810,10680
32501,33769
32501,25264
4024,76794
4024,72416
4024,23815
4024,22392
4024,47674
4024,48194
4024,58401
4024,20317
4024,37685
4024,47781
4024,10881
4024,81706
4024,76054
4024,52435
4024,80117
4024,17721
4024,5741
4024,14333
4024,85445
4024,28878
21259,28456
37221,46836
32864,83447
32864,80318
78323,66954
45810,56548
45810,31588
45810,76858
45810,93627
16829,32942
16829,1406
16829,17381
16829,57396
16829,89321
16829,99638
16829,5642
16829,13885
16829,13419
16829,76076
16829,97737
16829,7589
16829,44345
55379,43841
55379,72457
55379,79083
55379,85633
5234,65105
5234,25484
5234,58035
5234,77622
74514,73140
90328,93298
59215,100312
100355,29904
100355,83769
100355,81540
100355,22694
77030,80693
77030,50890
77030,43957
77030,45580
14577,96847
47064,78717
47064,4541
47064,2038
47064,19701
47064,90247
47064,63057
47064,43957
47064,20482
47064,89586
47064,96575
47064,44343
47064,64272
47064,11111
47064,81000
47064,66707
47064,15879
47064,76125
47064,46504
47064,93937
47064,14501
47064,30552
47064,99211
47064,43217
47064,73233
47064,96187
47064,10991
47064,51268
47064,57451
47064,42609
47064,10800
47064,93355
39265,89145
39265,28197
82600,18620
4888,84839
4888,84397
8058,93663
8058,25404
72364,58212
72364,9196
72364,30215
72364,59785
72364,9987
86933,69598
86933,18620
19177,10475
19177,82249
19177,11124
19177,7589
19177,22694
19177,94117
19177,42322
97586,65431
14053,32586
14053,99336
14053,28172
14053,18171
22358,43957
22358,56073
69756,93102
69756,7277
69756,57024
69756,44747
96280,73618
96280,61455
96280,24930
96280,12911
31191,4883
40342,73410
40053,74047
62463,25570
62463,38463
58262,72425
14725,28196
14725,4965
14725,6771
14725,16487
5345,100111
30243,27622
30243,90127
30243,10393
30243,84958
30243,44419
30243,94117
30243,20022
30243,14498
30243,76181
30243,14179
30243,58401
30243,37799
30243,43825
30243,10475
30243,85280
30243,29904
30243,87721
30243,49630
30243,100085
30243,96246
30243,97829
30243,6193
66035,34797
66035,35130
66035,31083
66035,72499
31154,38909
31154,52460
31154,4608
31154,43588
31154,27677
31154,97498
31154,55208
22244,98191
22244,80856
22244,45973
78655,51011
78655,7589
78655,81613
94954,40967
35339,75208
41179,41486
30878,58520
39241,6460
89873,4966
13108,45093
13108,10411
13108,55791
13108,83107
13108,22404
13108,11042
13108,7589
13108,91270
13108,45170
13108,87450
78353,54143
9449,59170
92645,89225
92645,26772
98663,80982
99605,88769
80285,11818
80285,23349
37328,54790
37328,39399
97652,65297
98923,74979
98923,34299
97096,22394
97096,58918
97096,69409
97096,39871
15831,46029
15831,69483
76035,95778
68726,8179
68726,72622
68726,49229
68726,100332
6195,70884
6195,48136
33222,29833
20478,91225
20478,47130
20478,15696
20478,2607
20478,90500
409,81756
74861,15752
52005,70535
52005,52884
100380,18821
100380,41435
100380,41452
100380,85835
100380,93663
100380,47705
100380,34648
100380,20986
100380,99287
100380,86969
100380,95118
100380,66570
100380,88530
100380,54369
100380,97652
100380,70808
100380,25210
100380,17520
100380,40885
100380,4026
100380,51514
100380,24493
100380,82249
100380,78553
100380,81998
100380,79459
100380,62141
100380,43295
100380,68935
46171,48723
93965,24930
29175,67354
87143,63722
60221,62105
60221,16269
52123,15879
52123,27804
52123,1826
42890,17320
42890,93827
42890,64562
42890,55208
99825,78826
15979,23349
15979,56054
55774,18637
84800,99415
84800,16354
84800,24607
84800,95383
84800,31588
84800,67217
84800,47130
84800,71370
84800,40085
84800,14498
84800,24756
84800,3994
84800,61094
84800,15787
84800,8063
84800,94789
53651,96931
62768,7014
62768,15073
30475,42590
57122,78387
86636,39250
86636,15874
86636,78300
86636,89738
86636,82329
80341,4974
80341,31515
80341,34191
80341,5348
80341,49642
29700,44277
29700,31588
29700,974
29700,53477
29700,16769
29700,63993
29700,15696
29700,84660
29700,53381
29700,58178
29700,31083
29700,43516
29700,13605
29700,55265
4542,3027
36715,50000
85009,98945
54293,40363
54293,89586
54293,65449
54293,94681
54293,54916
54293,8808
54293,68979
54293,13233
54293,85398
54293,10800
54293,75327
54293,49111
54293,14205
79669,56042
78423,25263
12177,77834
12177,54741
12177,3017
12177,73325
12177,96494
12177,13840
12177,48158
12177,42652
12177,15841
12177,1607
12177,39645
12177,96711
16382,8666
16382,17209
16382,79268
16382,25883
16382,53381
43188,49637
43188,76858
43188,20022
55102,6406
73385,9052
28217,2500
28217,27087
28217,38486
28217,41849
28217,588
41614,89925
80191,61168
57532,58575
85379,71581
48569,10358
48569,60112
48753,55564
48753,45821
48753,55017
48753,75926
48753,63698
48753,74411
48753,21089
48753,28540
48753,18437
48753,50149
25323,2500
25323,27087
25323,588
25323,41849
25323,51856
82606,49837
30493,98612
30493,52266
30493,20050
87411,73099
87411,89377
29365,87653
82238,88976
95228,7748
95228,41897
95228,35606
34006,23905
34006,38405
34006,5838
9737,17491
35818,43488
97771,10358
99258,45938
83929,52820
83929,34681
83929,91865
83929,43665
83929,35795
83929,12269
83929,10872
83929,28749
12852,69889
87851,69769
45435,30856
15127,10213
15127,63200
15127,26841
15127,14237
15127,48251
15127,55017
56384,13084
23802,8179
23802,72622
23802,19816
23802,54024
23802,55185
23802,89295
23802,13060
23802,76230
20534,72443
20534,20404
32145,81627
59609,21155
59609,58981
69765,94473
44604,27854
54585,48836
54585,58918
54585,96395
54585,63069
54585,78039
54585,78938
66218,90859
66218,80854
66218,63076
66218,33847
66218,3008
66218,38774
11493,44345
50226,1723
26560,38239
26560,53769
15356,14692
15356,25883
15356,27622
15356,21142
15356,56548
15356,90500
15356,3994
15356,94117
15356,85114
15356,88976
15356,5650
15356,30720
15356,58401
15356,12109
15356,14333
15356,13204
15356,74924
15356,39505
15356,91225
15356,73766
15356,98076
15356,49630
15356,22089
15356,67217
15356,87844
15356,92281
15356,99657
15356,58658
15356,14340
15356,59885
15356,53291
15356,61764
15356,60098
15356,66054
15356,74532
15356,73144
15356,98092
15356,29904
15356,39203
15356,39762
15356,99043
15356,70915
15356,49028
88497,2658
72084,52979
72084,5627
72084,11062
72084,5848
72084,28766
72084,90342
72084,27851
72084,9626
72084,91029
72084,46875
72084,80763
72084,57826
72084,83420
72084,56329
72084,39598
72084,46611
72084,29063
72084,76427
72084,91410
72084,36778
72084,61502
72084,87473
72084,3406
72084,87602
72084,27187
72084,63228
72084,8981
72084,26839
72084,8152
32614,87614
32614,48302
10914,9363
60621,88423
69131,80299
54726,183
26758,85192
62333,28775
62333,34681
62333,18916
96694,15578
96694,84192
96694,12865
96694,91450
96694,59259
1955,44139
48763,82158
29741,80732
99876,4081
99876,58575
14850,28971
14850,7314
14850,54303
33347,46504
33347,23201
33347,47337
33347,99875
33347,2209
33347,87173
52319,23253
52319,89590
52319,30377
52319,35130
7231,75967
35768,48542
62215,81080
62215,74532
62215,28629
53612,2458
53612,76830
53612,87067
19564,8100
19564,73410
19564,57826
19564,93293
4137,45926
64214,33519
64214,22723
69674,11171
94519,17458
48440,15360
22266,2500
22266,41849
22266,38486
22266,588
22266,27087
22266,51856
22266,94634
94586,62359
94586,63478
94586,88114
94586,84824
94586,36404
29017,63478
29017,24516
29017,17320
63522,31483
24610,6710
8845,89586
8845,4391
8845,78477
8845,34182
43963,58932
43963,15716
33879,42185
33879,43350
33879,66125
33879,52423
33879,33261
33879,91337
33879,87067
33879,3113
33879,77524
33879,64395
33879,77266
32245,65624
57692,98630
19606,86295
86981,33674
86981,32620
86981,4322
16062,70178
16062,42351
38939,87085
79003,64509
17817,23890
17817,86295
17817,3161
17817,47962
17817,40988
17817,4541
17817,90234
17817,45821
54504,54315
52300,53825
52300,60960
52300,95278
44787,89143
44787,16921
44787,10030
44787,79684
44787,94473
44787,64663
90044,2464
70378,82709
70378,68392
70378,50708
40107,74718
40107,94916
40107,3716
40107,23314
40107,40988
40107,17495
40107,91029
40107,74057
40107,40820
40107,96714
40107,8188
18088,56770
18088,75461
18088,27622
18088,81648
18088,22672
18088,22588
18088,75814
16606,20569
16606,38991
16606,20213
16606,23061
16606,38267
84189,89202
84189,87802
84189,69409
19188,52085
19188,18048
19188,66832
59771,40143
31242,33192
31242,90746
31242,86054
72211,18259
30191,79739
77226,99284
60057,15955
61923,52085
9531,63246
9531,98134
60636,36982
6088,82439
6088,12782
6088,50834
57292,99287
57292,85439
74517,54504
54255,28196
54255,46653
54255,63228
54255,29982
54255,55021
54255,12374
54255,55923
54255,58322
54255,97214
60718,51352
60718,57451
60718,94916
60718,4965
60718,51507
60718,59747
60718,43217
60718,54064
60718,81932
60718,30610
5732,55547
68906,75954
85541,21659
3796,95471
76634,23049
6201,2677
6201,52712
6201,74195
6201,42997
6201,12865
6201,34299
6201,15033
6201,99304
6201,71744
6201,13840
6201,54064
6201,5718
6201,83589
6201,8383
6201,29633
90437,98943
25009,78189
77632,25096
70640,40879
70640,54143
23140,63808
23140,99719
23140,44104
97696,77652
97696,29365
31046,66054
31046,42955
30507,26747
30507,44262
76008,71867
76008,80772
27187,86295
27187,8782
27187,41690
27187,82283
27187,46653
27187,40967
27187,79591
27187,86649
27187,87450
30991,4759
30991,16937
30991,4097
30991,59766
56381,31594
99667,633
99667,28295
99667,43180
99667,47085
99667,33948
59554,85035
59554,73233
59554,79817
59554,51507
59554,74867
59554,58544
59554,43957
18125,55564
18125,29982
13971,24278
13971,15841
39491,98765
88505,76047
88505,81798
33100,83848
34864,63508
72765,67869
26955,30120
26955,10800
54722,30052
22268,76077
39894,94473
39894,67138
39894,48050
39894,86471
39894,73144
39894,35254
39894,24756
93382,52040
25414,81030
25414,52423
25414,75422
25414,67152
25414,48836
25414,41583
25414,42494
25414,73131
25414,9987
29564,31594
5235,95078
5235,51507
5235,87010
5235,45580
5235,24706
5235,16487
5235,25169
5235,81735
5235,10991
5235,65789
5235,28629
50882,35581
50882,17380
50882,71224
50882,98092
8547,71376
71229,51226
90781,43350
90781,12269
90781,74311
90781,78039
90781,65250
90781,80982
90781,44752
90781,11268
90781,94572
90781,61745
90781,2458
90781,33261
90781,91337
90781,41352
90781,93274
90781,22394
90781,77739
4473,19701
4473,83837
4473,7358
4473,24793
4473,55692
4473,43217
94594,72116
94594,53158
94594,52435
94594,76133
27226,7625
27226,69268
27226,16354
20033,72075
38542,28125
29686,83740
29686,63035
29686,40024
29686,78722
6171,30432
6171,49481
6171,60815
6171,79282
6171,76071
48924,26841
48924,89573
48924,23691
48924,28358
48924,39621
48924,27909
48924,44198
48924,96260
48924,54268
48924,56595
48924,8487
48924,38729
25272,73699
11460,75439
95358,64585
53496,64714
12286,43137
12286,8383
12286,76125
12286,94473
47705,27247
47705,89573
47705,28358
47705,51514
47705,63582
47705,74328
47705,16320
47705,32239
47705,39265
47705,59869
47705,39377
47705,26841
47705,76089
47705,93201
47705,87498
47705,66544
47705,38778
47705,41452
47705,56395
47705,20404
47705,91809
47705,89550
47705,59642
47705,89805
47705,38575
47705,38729
47705,66800
47705,53006
69600,11062
69600,18555
69600,51629
69600,7412
69600,36664
69600,74411
3911,84683
52585,46456
52585,81030
52585,15459
52585,97639
52585,98418
52585,65854
52585,81998
52585,43497
52585,8668
52585,71720
52585,45116
52585,11512
52585,68650
52585,36367
52585,40800
52585,2827
52585,100380
52585,92688
52585,62808
52585,99912
52585,39377
52585,59987
52585,36346
52585,63069
52585,63659
52585,47766
52585,55610
36216,59154
23543,15131
51111,21563
51111,65390
11701,93291
11701,61735
11701,8782
11701,7185
11701,80732
11701,46895
27957,96436
77973,21673
77973,4331
77973,73169
47286,53499
47286,23990
47286,96738
47286,10470
28706,77082
28706,60351
28706,15570
28706,46504
28706,66707
28706,23450
28706,5718
28706,69442
28706,76278
28706,17517
28706,92043
60208,18548
60208,14498
60208,27622
60208,27707
60208,100085
60208,96246
35719,45273
88537,63549
88537,30403
34676,9052
9161,87696
9161,83481
9161,18232
9161,11124
9161,43497
9161,39202
9161,77599
9161,91608
9161,84103
9161,69654
9161,31693
9161,85773
9161,62048
9161,59825
9161,55513
9161,15541
9161,33955
9256,48246
9256,12865
9256,19830
9256,21586
9256,28290
9256,16452
7998,97737
7998,89598
27008,63117
27008,60140
81160,43221
81160,93875
36592,91029
36592,64214
36592,25775
36592,4548
36592,93258
36592,21356
40384,32024
40384,26498
40384,46894
40384,6077
40384,58372
34968,66304
40861,12212
13859,30432
61214,895
61214,79244
2206,84824
2206,56063
92335,55486
94927,77552
94927,38921
16477,528
92574,96050
19973,2677
19973,54741
19973,583
26793,53825
26793,43983
26793,68005
26793,37685
26793,13154
26793,91270
26793,52531
26793,93627
40749,69914
7236,87832
7236,65473
7236,13885
7236,1263
7236,98433
7236,57043
10273,7736
10273,56682
35261,89199
64022,10881
64022,12242
64022,98433
64022,78014
64022,55461
4464,87473
4464,63385
21536,96395
652,44269
9063,66832
9063,23015
9063,35738
9063,46868
9063,76828
9063,87802
9063,26912
9063,39203
9063,8307
9063,27957
9063,74857
9063,28941
9063,50833
88181,43738
88181,50887
60085,36924
89710,91330
89710,32586
89710,18548
89710,8473
89710,10655
89710,2579
89710,36272
89710,22723
89710,87590
89710,94701
89710,90342
81746,34521
81746,4256
81746,39508
96723,71117
62596,81030
62596,79334
62596,83447
62596,58918
62596,528
62596,65867
62596,61058
62596,62312
62596,56485
62596,26168
62596,77524
62596,28282
62596,38938
62596,45232
62596,74844
62596,69409
62596,79694
62596,9987
67344,17868
96189,43861
54024,55774
54024,94610
92530,87207
25154,38365
6379,62105
6379,84722
6379,18504
6379,39012
5656,99304
5656,8782
5656,55343
5656,5345
67211,12197
66448,20553
66448,20404
66448,8487
66448,91809
66448,63025
66448,96071
77749,91397
77749,69392
77749,36194
77749,34854
77749,37254
77749,67579
77749,72127
77749,61242
77749,2658
77749,98222
77749,55267
77749,21588
77749,32426
64535,73140
64535,50405
49234,1749
83206,80244
83406,15905
52679,55791
52679,85933
94715,60849
74976,60555
74976,37711
44657,89199
44657,11442
44657,97337
44657,83848
44657,50462
68745,97954
68745,38051
45249,60960
74275,97695
55253,24494
55253,80982
13713,8344
13713,98594
13713,84528
13713,41202
748,38645
50412,52554
49652,82829
63753,26023
15065,87745
96994,23281
34632,37391
19445,89188
32239,56684
32239,54785
32239,59329
32239,79334
32239,98156
32239,22968
32239,76089
32239,59914
32239,55212
32239,94046
32239,89573
32239,20404
32239,95807
32239,51569
6890,75282
7056,54404
7056,92688
58227,32223
58227,53261
50255,67677
3380,84397
28850,63737
42446,9069
42446,65496
42446,78401
42446,90853
42446,41019
42446,45926
3626,84824
3626,42955
3626,48136
3626,47169
3626,57451
3626,69570
3626,19701
3626,15841
3626,46334
48718,48836
48718,77506
48718,2324
90986,44671
95189,92055
61388,46288
61388,91410
35299,39762
35299,98182
5266,58424
5266,19590
52207,87745
90561,90148
34052,81898
34052,66954
54907,59169
11949,31336
62662,85035
62662,84192
62662,95078
62662,34617
62662,10991
62662,91450
62662,27528
18695,52551
18695,39012
76722,87832
76751,85035
76751,13868
76751,71653
76751,74867
76751,24756
76751,25169
76751,57834
76751,76727
76751,63309
76751,13966
57150,7797
94797,51352
94797,21586
94797,13263
94797,59747
75185,10881
12576,78121
82586,34679
24618,95210
26791,94101
26791,12871
52142,39104
31265,33629
31265,49841
31265,39760
63984,89925
87062,12871
87062,93355
87062,91258
83085,82500
46807,95870
73474,43367
73474,18110
67114,79882
67114,18852
67114,84624
67114,7350
67114,57166
67114,56595
67114,32426
67114,6449
88642,9647
46949,95691
46949,83135
46949,10881
30131,31311
84675,58049
84675,46777
78129,77638
78129,8151
78129,1554
78129,26772
78129,815
87827,48784
60315,97214
53445,21408
87556,54018
87556,35912
87556,23705
87556,56855
87556,63303
87556,35581
87556,0
87556,90486
87556,8538
87556,38954
87556,22723
87556,56688
69254,76734
26266,30353
85888,75282
61707,68504
93408,97638
93408,76047
93408,34521
4347,53241
13753,8782
13753,76181
13753,25359
13753,27622
13753,35254
13753,98363
13753,23681
13753,45182
13753,7566
13753,14333
13753,10680
13753,38984
13753,83135
13753,75599
13753,48050
13753,9482
13753,52565
13753,28944
13753,82829
13753,51201
13753,80015
13753,11168
13753,31052
13753,83769
13753,11049
13753,25891
13753,23815
13753,21537
13753,36996
13753,84626
13753,82672
13753,44269
13753,39787
13753,127
13753,97214
13753,5964
13753,89223
13753,17636
13753,96246
13753,71344
13753,16948
13753,9770
13753,42569
53838,86316
36630,39314
36630,7333
94035,48650
95866,6460
21261,66125
21261,65867
21261,30856
21261,79452
21261,92019
21261,29207
97093,89096
46637,47051
95962,96050
95962,40409
95962,1368
95962,2608
95962,96022
95962,41435
95962,92892
95962,78826
95962,88443
95962,90989
95962,9838
95962,22915
95962,16087
95962,44130
95962,61058
95962,25570
95962,67356
95962,56408
95962,89805
95962,90169
95962,51709
95962,29207
95962,9730
95962,9987
95962,53465
95962,42185
95962,81848
95962,29844
95962,94818
95962,100155
95962,87498
95962,54369
95962,24494
95962,16320
95962,77106
95962,55054
95962,82299
95962,8857
95962,28573
95962,37880
95962,4966
95962,66224
95962,65854
95962,82249
95962,52423
95962,21346
95962,45116
95962,62312
95962,70037
95962,44253
95962,73230
95962,13894
95962,75874
95962,67048
95962,77506
95962,70821
95962,68169
95962,68650
8380,19382
31368,84823
31368,77515
29266,33058
88476,75968
88476,57503
88476,6406
88476,83817
71524,56329
62654,72255
62654,20343
43487,354
43487,30256
43487,34862
43487,87122
43487,29559
34296,17976
34296,21577
34296,93125
52252,9777
27888,21609
79238,68111
97384,6649
3816,24533
47364,87787
47364,69001
47364,82692
17417,61993
17417,40899
17417,42955
17417,94094
17417,83837
17417,87832
17417,32129
17417,27622
17417,4081
11221,18774
8103,78722
8103,70945
45464,38991
92775,24494
92775,52551
92775,97652
8883,24143
8883,69889
8883,76181
8883,31214
8883,61094
8883,6934
8883,99579
95308,61696
95308,91753
16947,75736
12786,50913
12786,55486
12786,38659
12786,90039
82838,11584
82838,87787
46140,74870
89885,47085
38434,25791
38434,98076
38434,42699
4320,45812
4320,57024
4320,89453
4320,58701
4320,65410
45237,13107
20001,87721
20001,91472
9136,64095
64855,98943
64855,6168
33077,71889
45298,78938
95385,43537
95385,69442
95385,46288
95385,90709
53341,17855
6758,8780
33553,5848
33553,3017
33553,3268
33553,1751
33553,32071
33553,71344
33553,90970
33553,53291
33553,42699
33553,89703
33553,56855
33553,64585
33553,90746
33553,74857
33553,11111
33553,97297
33553,23292
33553,55208
33553,87721
33553,10030
33553,96465
33553,31218
33553,54303
33553,6190
33553,38909
33553,52040
33553,51201
33553,44179
33553,28112
33553,60361
33553,89143
33553,27074
33553,35911
33553,66317
33553,96634
33553,60175
33553,44997
33553,77645
16023,96395
16023,99912
16023,68336
16023,74857
16023,25527
16023,49325
16023,71790
16023,73268
21176,44698
21176,37711
21176,10233
21176,54404
21176,45037
89641,4965
89641,26932
89641,87365
89641,84954
60699,72100
1143,75304
1143,88195
71673,97536
71673,47337
11894,50983
11894,59380
11894,95194
11894,7736
11894,40820
18932,46084
18932,588
85694,85933
85694,90775
48992,26851
96665,55456
51428,36996
80765,29200
80765,76490
80765,22143
80765,52890
80765,16966
80765,28174
80765,44419
80765,50499
80765,88046
80765,49351
80765,518
46557,58401
46557,72880
33862,28303
33862,25883
33862,23733
33862,35254
33862,61777
33862,54657
33862,67138
33862,40899
33862,61502
33862,31083
33862,3011
33862,100338
33862,38909
33862,40663
33862,35606
33862,2464
33862,91225
33862,82692
33862,16769
33862,18459
33862,37615
33862,76858
33862,92263
33862,10787
33862,60448
33862,66317
33862,3994
33862,87745
33862,76490
33862,78247
33862,75069
33862,99456
33862,83703
33862,53147
33862,36996
33862,24756
33862,17517
33862,66054
33862,54224
33862,52040
33862,36778
33862,44179
33862,74129
33862,59154
33862,96711
33862,95125
33862,24458
33862,27707
33862,78230
99181,15728
99181,29559
99181,92281
32358,44671
32358,42306
96,4492
96,20010
96,64562
80637,42382
80637,95056
16849,72208
16849,18774
16849,60272
16849,52776
27978,58764
27978,89604
27978,47766
75014,16004
75014,53825
75014,14489
75014,22964
75014,52573
75014,70847
75014,57043
83811,16004
38077,95713
73268,66224
73268,60060
73268,49325
73268,21437
29568,49345
29568,93455
90359,49046
85353,28878
85353,60351
85353,42194
54214,40846
54214,77599
15674,42997
30576,52717
95088,44392
31319,36252
10591,16324
20930,84192
20930,96711
20930,20010
54416,142
54416,59747
77284,61305
94900,74129
94900,15423
73175,21681
32291,56395
32291,3493
32291,91410
32291,21673
70496,16004
70496,5484
66960,85035
66960,10030
66960,14083
66960,35941
66960,52712
66960,60448
66960,27791
2294,51709
54420,80439
54420,88114
54420,58940
54420,56688
54420,17798
54420,83338
54420,4541
54420,7932
54420,93291
54420,19830
54420,64710
54420,23864
54420,42652
54420,17320
54420,96738
54420,24828
54420,2677
54420,13084
54420,46288
54420,25169
54420,28944
54420,43851
54420,7277
54420,18459
54420,94916
54420,79190
54420,13233
54420,79520
54420,20017
